loan_id,num__no_of_dependents,num__income_annum,num__loan_amount,num__loan_term,num__cibil_score,num__residential_assets_value,num__commercial_assets_value,num__luxury_assets_value,num__bank_asset_value,num__all_assets,num__income_per_person,num__debt_income_ratio,num__debt_assets_ratio,num__amount_term_ratio,cat__education_ Not Graduate,cat__self_employed_ Yes
3082,3,8200000,28900000,10,447,4400000.0,14700000,29400000,6800000,48500000,2050000.0,3.5243898140988033,0.595876276373685,2627272.727272727,1.0,1.0
3113,0,5200000,15400000,4,675,15300000.0,8800000,12800000,2900000,36900000,5200000.0,2.9615378920119437,0.41734416213159453,3080000.0,1.0,1.0
3782,1,600000,1200000,14,443,700000.0,1000000,2200000,800000,3900000,300000.0,1.9999966666722222,0.3076922287968644,80000.0,0.0,0.0
3503,1,3500000,9600000,4,398,1700000.0,6000000,7900000,4600000,15600000,1750000.0,2.7428563591838975,0.6153845759368861,1920000.0,1.0,1.0
1499,1,2900000,7400000,10,874,400000.0,1200000,10100000,3300000,11700000,1450000.0,2.551723258026463,0.6324785784206344,672727.2727272727,1.0,0.0
3856,2,8500000,25600000,16,714,11400000.0,14800000,17200000,5700000,43400000,2833333.3333333335,3.0117643515571353,0.5898617375607894,1505882.3529411764,0.0,1.0
1455,3,300000,1000000,12,469,600000.0,400000,700000,300000,1700000,75000.0,3.3333222222592593,0.5882349480970893,76923.07692307692,1.0,1.0
1036,2,3800000,12500000,14,842,3700000.0,6700000,14600000,5300000,25000000,1266666.6666666667,3.289472818559785,0.4999999800000008,833333.3333333334,1.0,1.0
887,5,4400000,8900000,4,761,8100000.0,1000000,14200000,3000000,23300000,733333.3333333334,2.0227268130166336,0.38197423253329477,1780000.0,1.0,1.0
2731,2,9900000,33400000,14,783,16600000.0,16100000,21000000,9500000,53700000,3300000.0,3.373737032955855,0.621973917654117,2226666.6666666665,0.0,1.0
3264,3,9000000,26700000,14,638,5300000.0,0,31300000,5200000,36600000,2250000.0,2.966666337037074,0.7295081767893941,1780000.0,1.0,0.0
2006,4,6600000,20500000,8,856,18800000.0,5400000,15100000,9400000,39300000,1320000.0,3.1060601354454342,0.5216284854547459,2277777.777777778,0.0,1.0
2202,4,9300000,24600000,16,419,18100000.0,0,26700000,5100000,44800000,1860000.0,2.645161005896666,0.5491071306002873,1447058.8235294118,1.0,1.0
3519,0,4800000,18800000,16,551,7900000.0,9400000,17300000,5500000,34600000,4800000.0,3.9166658506946144,0.5433525854522374,1105882.3529411764,1.0,0.0
1374,0,6800000,17300000,18,841,10500000.0,8600000,16000000,8700000,35100000,6800000.0,2.5441172729239305,0.49287747883539945,910526.3157894737,1.0,1.0
2426,0,6000000,22900000,16,302,12200000.0,6500000,17700000,7100000,36400000,6000000.0,3.8166660305556617,0.629120861837339,1347058.8235294118,1.0,0.0
3146,1,8900000,22900000,4,757,8200000.0,11600000,17800000,7800000,37600000,4450000.0,2.57303341876029,0.6090425369935496,4580000.0,1.0,1.0
681,0,3200000,7400000,18,780,4200000.0,2600000,9000000,2800000,15800000,3200000.0,2.3124992773439756,0.46835440073706325,389473.6842105263,1.0,1.0
1559,4,300000,1000000,10,819,700000.0,300000,900000,200000,1900000,60000.0,3.3333222222592593,0.5263155124655198,90909.09090909091,1.0,0.0
2440,2,4600000,15000000,4,817,7200000.0,2400000,13000000,6600000,22600000,1533333.3333333333,3.2608688563328574,0.6637167847912927,3000000.0,0.0,0.0
2877,2,2400000,7500000,4,851,3100000.0,700000,5600000,2400000,9400000,800000.0,3.124998697917209,0.7978722555455048,1500000.0,0.0,1.0
3568,2,2500000,7200000,16,454,4200000.0,1000000,7100000,2100000,12300000,833333.3333333334,2.879998848000461,0.5853658060678206,423529.4117647059,1.0,1.0
821,0,3300000,10400000,4,423,7400000.0,4700000,11600000,3200000,23700000,3300000.0,3.1515141965108495,0.43881854688529337,2080000.0,1.0,1.0
3122,4,500000,1200000,4,627,0.0,500000,1800000,700000,2300000,100000.0,2.3999952000096,0.5217389035917811,240000.0,0.0,1.0
2960,5,9000000,24200000,4,646,12400000.0,5500000,18100000,11900000,36000000,1500000.0,2.68888859012349,0.6722222035493832,4840000.0,0.0,0.0
396,2,800000,3200000,10,584,0.0,200000,2100000,700000,2300000,266666.6666666667,3.99999500000625,1.3913037429114161,290909.0909090909,0.0,1.0
3021,2,1200000,4500000,10,555,100000.0,1100000,2700000,1400000,3900000,400000.0,3.749996875002604,1.1538458579882416,409090.9090909091,1.0,1.0
1279,4,7600000,29000000,8,739,22100000.0,8100000,22100000,8800000,52300000,1520000.0,3.815788971606714,0.5544932972372218,3222222.222222222,0.0,0.0
1502,1,8600000,19600000,16,498,14800000.0,3000000,21000000,5300000,38800000,4300000.0,2.279069502433779,0.5051546261558086,1152941.1764705882,0.0,1.0
1721,3,3800000,15100000,20,540,9400000.0,1000000,9300000,3600000,19700000,950000.0,3.97368316482022,0.7664974230204353,719047.619047619,0.0,1.0
3657,1,4400000,12100000,4,884,9800000.0,6500000,15000000,6000000,31300000,2200000.0,2.749999375000142,0.38658145729771703,2420000.0,1.0,0.0
1293,4,8000000,31500000,18,683,10300000.0,7900000,30100000,9600000,48300000,1600000.0,3.9374995078125616,0.6521738995409131,1657894.7368421052,0.0,0.0
1261,3,1700000,5300000,14,696,300000.0,700000,4500000,800000,5500000,425000.0,3.1176452249145736,0.9636361884297839,353333.3333333333,0.0,0.0
1605,5,1500000,5500000,4,414,800000.0,1400000,2900000,1200000,5100000,250000.0,3.6666642222238517,1.0784311610919293,1100000.0,1.0,1.0
1449,1,6400000,16900000,2,703,6300000.0,7300000,15900000,7400000,29500000,3200000.0,2.6406245874024084,0.5728813365124971,5633333.333333333,0.0,0.0
3201,3,8400000,20500000,12,796,22900000.0,10500000,17600000,11200000,51000000,2100000.0,2.4404758999433454,0.4019607764321416,1576923.076923077,1.0,1.0
4246,5,6500000,23900000,2,507,500000.0,10200000,15900000,8000000,26600000,1083333.3333333333,3.6769225112426906,0.8984962068234509,7966666.666666667,1.0,1.0
1691,4,1100000,2700000,18,301,2800000.0,1600000,3300000,1500000,7700000,220000.0,2.4545432231425246,0.35064930511047987,142105.26315789475,0.0,1.0
3188,1,8100000,29600000,4,672,8200000.0,5100000,21100000,5400000,34400000,4050000.0,3.6543205365036373,0.8604650912655497,5920000.0,0.0,0.0
4060,1,4900000,12500000,2,636,14200000.0,6400000,13900000,5000000,34500000,2450000.0,2.551019887546962,0.3623188300777151,4166666.6666666665,1.0,0.0
1837,5,2500000,8800000,10,769,3700000.0,1600000,8200000,2700000,13500000,416666.6666666667,3.5199985920005634,0.651851803566533,800000.0,1.0,0.0
84,3,3600000,8600000,20,613,9400000.0,300000,10300000,3300000,20000000,900000.0,2.3888882253088264,0.4299999785000011,409523.8095238095,0.0,0.0
937,1,4700000,11700000,6,308,11800000.0,1100000,15100000,3700000,28000000,2350000.0,2.4893611724763463,0.417857127933674,1671428.5714285714,0.0,0.0
3750,0,7900000,26200000,18,845,14200000.0,14700000,27400000,6300000,56300000,7900000.0,3.316455276398066,0.4653641125157351,1378947.3684210526,1.0,0.0
1131,1,300000,1200000,4,342,800000.0,100000,1100000,200000,2000000,150000.0,3.999986666711111,0.59999970000015,240000.0,1.0,0.0
2349,4,9500000,22600000,14,433,10000000.0,900000,23100000,13400000,34000000,1900000.0,2.3789471180055664,0.6647058628027688,1506666.6666666667,0.0,1.0
3652,4,800000,2800000,12,453,1500000.0,300000,2900000,600000,4700000,160000.0,3.499995625005469,0.5957445540969034,215384.61538461538,1.0,0.0
3242,4,1600000,3200000,20,371,1600000.0,2300000,4600000,1000000,8500000,320000.0,1.9999987500007812,0.3764705439446419,152380.95238095237,1.0,1.0
805,2,800000,2100000,6,726,2000000.0,0,2600000,600000,4600000,266666.6666666667,2.6249967187541015,0.45652163988660005,300000.0,1.0,1.0
2012,5,6900000,18300000,4,402,12600000.0,13100000,23200000,6100000,48900000,1150000.0,2.6521735286705033,0.3742331211813268,3660000.0,0.0,1.0
2042,4,3700000,11900000,18,635,6100000.0,6400000,11200000,4700000,23700000,740000.0,3.2162153469688253,0.5021096834552876,626315.7894736842,1.0,1.0
2642,1,6300000,18200000,18,849,4300000.0,5800000,15500000,5200000,25600000,3150000.0,2.88888843033517,0.7109374722290049,957894.7368421053,0.0,0.0
1256,4,800000,3100000,18,712,400000.0,700000,1900000,1100000,3000000,160000.0,3.8749951562560545,1.0333329888890037,163157.8947368421,0.0,0.0
4058,1,7400000,17200000,8,899,16500000.0,8700000,16700000,4900000,41900000,3700000.0,2.3243240102264853,0.41050118352025816,1911111.111111111,1.0,1.0
97,2,6600000,15000000,18,470,1200000.0,4800000,18200000,7000000,24200000,2200000.0,2.272726928374708,0.6198346851307981,789473.6842105263,0.0,1.0
1046,4,7600000,29700000,6,603,3200000.0,2900000,27800000,11000000,33900000,1520000.0,3.907894222645497,0.8761061688464257,4242857.142857143,1.0,0.0
2209,1,300000,1000000,14,324,100000.0,100000,1100000,100000,1300000,150000.0,3.3333222222592593,0.769230177515248,66666.66666666667,0.0,1.0
1698,0,9400000,20000000,6,389,16000000.0,7100000,19400000,10200000,42500000,9400000.0,2.127659348121346,0.4705882242214535,2857142.8571428573,0.0,1.0
2867,3,1000000,3700000,8,725,3000000.0,1300000,4000000,1300000,8300000,250000.0,3.6999963000037,0.4457830788213158,411111.1111111111,1.0,1.0
2566,3,9500000,20100000,2,506,16800000.0,800000,32700000,11000000,50300000,2375000.0,2.1157892509695526,0.3996023777415034,6700000.0,1.0,1.0
296,1,300000,1000000,10,431,400000.0,500000,900000,100000,1800000,150000.0,3.3333222222592593,0.5555552469137517,90909.09090909091,1.0,1.0
2471,1,5100000,11500000,4,747,5000000.0,8900000,14100000,7000000,28000000,2550000.0,2.254901518646761,0.4107142710459189,2300000.0,0.0,1.0
2784,5,3400000,11300000,20,871,6500000.0,3900000,9700000,2400000,20100000,566666.6666666666,3.323528434256343,0.5621890267567649,538095.2380952381,0.0,1.0
2279,3,5800000,13600000,12,321,1700000.0,3300000,22300000,3400000,27300000,1450000.0,2.3448271819263478,0.4981684799205685,1046153.8461538461,1.0,1.0
380,0,500000,1800000,2,531,1300000.0,500000,1900000,700000,3700000,500000.0,3.5999928000144,0.4864863550036878,600000.0,1.0,0.0
3655,1,300000,900000,20,419,800000.0,0,600000,300000,1400000,150000.0,2.9999900000333333,0.6428566836737973,42857.142857142855,1.0,1.0
3341,4,4400000,16400000,6,513,5400000.0,7500000,13100000,5700000,26000000,880000.0,3.727271880165482,0.6307692065088767,2342857.1428571427,0.0,1.0
1020,2,3000000,7800000,14,555,6600000.0,2700000,9600000,1700000,18900000,1000000.0,2.5999991333336223,0.412698390862519,520000.0,1.0,1.0
1881,3,3700000,10900000,16,301,7800000.0,2300000,9600000,3400000,19700000,925000.0,2.945945149744554,0.5532994642995196,641176.4705882353,1.0,0.0
3745,4,9200000,29100000,10,731,14500000.0,8300000,35800000,5000000,58600000,1840000.0,3.1630431344518333,0.4965870222425423,2645454.5454545454,1.0,1.0
391,0,7200000,19800000,12,658,12700000.0,8100000,25000000,7300000,45800000,7200000.0,2.7499996180556088,0.4323144010411703,1523076.923076923,1.0,1.0
4092,5,7700000,19000000,2,539,4000000.0,14500000,29300000,4100000,47800000,1283333.3333333333,2.4675321470737472,0.3974895314332734,6333333.333333333,1.0,0.0
1533,2,4700000,14000000,12,784,13400000.0,2700000,14800000,6900000,30900000,1566666.6666666667,2.978722770484517,0.45307441899435535,1076923.076923077,0.0,0.0
3896,0,1800000,5200000,16,317,4900000.0,1500000,4000000,1300000,10400000,1800000.0,2.888887283951509,0.49999995192308155,305882.35294117645,0.0,1.0
1938,2,1700000,3700000,20,558,4100000.0,1400000,5000000,2500000,10500000,566666.6666666666,2.1764693079592305,0.35238091882086486,176190.47619047618,0.0,0.0
2980,1,3400000,7200000,8,741,4300000.0,6600000,11500000,3900000,22400000,1700000.0,2.1176464359863423,0.3214285570790823,800000.0,1.0,1.0
609,4,4100000,12500000,2,579,10900000.0,7200000,12200000,2000000,30300000,820000.0,3.0487797442000626,0.4125412405101901,4166666.6666666665,0.0,1.0
3971,4,4200000,9400000,4,726,10000000.0,8100000,16100000,5500000,34200000,840000.0,2.238094705215546,0.27485379313293,1880000.0,1.0,0.0
3358,2,3900000,7700000,10,421,9700000.0,7500000,14100000,2100000,31300000,1300000.0,1.9743584681132134,0.24600638191672902,700000.0,1.0,1.0
877,4,4300000,11500000,20,337,11100000.0,6000000,17000000,5200000,34100000,860000.0,2.6744179826934924,0.33724339186969526,547619.0476190476,0.0,0.0
3120,4,9800000,29400000,8,592,29100000.0,16700000,35900000,9000000,81700000,1960000.0,2.9999996938775824,0.35985311677046367,3266666.6666666665,1.0,0.0
4045,4,4300000,16100000,18,849,3800000.0,6600000,17100000,6400000,27500000,860000.0,3.7441851757708893,0.58545452416529,847368.4210526316,1.0,1.0
44,2,800000,2300000,12,342,2200000.0,1300000,1800000,800000,5300000,266666.6666666667,2.874996406254492,0.43396218227128636,176923.07692307694,0.0,1.0
2553,1,3600000,13100000,8,543,2900000.0,100000,9900000,2700000,12900000,1800000.0,3.6388878780867007,1.0155037972477676,1455555.5555555555,1.0,1.0
1349,0,9400000,20000000,4,350,3300000.0,1400000,37200000,4700000,41900000,9400000.0,2.127659348121346,0.4773269575816955,4000000.0,0.0,1.0
4096,1,5200000,20500000,10,407,1100000.0,3400000,18200000,3800000,22700000,2600000.0,3.9423069341717434,0.9030836606571074,1863636.3636363635,1.0,1.0
1660,1,500000,1700000,2,680,700000.0,800000,1400000,700000,2900000,250000.0,3.3999932000136,0.5862066944114847,566666.6666666666,1.0,0.0
471,0,6900000,22100000,20,303,13600000.0,4600000,22000000,6900000,40200000,6900000.0,3.2028980865365093,0.5497512301056908,1052380.9523809524,1.0,1.0
2022,1,5700000,19100000,12,649,9400000.0,10200000,16400000,4500000,36000000,2850000.0,3.3508766051093675,0.5305555408179017,1469230.7692307692,1.0,0.0
841,4,3500000,8900000,4,478,4000000.0,3900000,11300000,3800000,19200000,700000.0,2.542856416326738,0.4635416425238728,1780000.0,0.0,1.0
1888,2,9500000,31500000,12,650,17600000.0,16600000,22200000,11400000,56400000,3166666.6666666665,3.3157891246537763,0.5585106283952016,2423076.923076923,0.0,0.0
2821,2,8400000,20800000,12,335,6700000.0,12300000,18500000,10100000,37500000,2800000.0,2.4761901814059306,0.554666651875556,1600000.0,1.0,1.0
476,0,2400000,7800000,14,665,5200000.0,2900000,6200000,2900000,14300000,2400000.0,3.2499986458338976,0.5454545073108736,520000.0,1.0,0.0
2935,3,6900000,19000000,14,348,4200000.0,3700000,19400000,4900000,27300000,1725000.0,2.7536227893300307,0.6959706704772648,1266666.6666666667,0.0,1.0
1177,1,7900000,27100000,10,803,20000000.0,9800000,22200000,6600000,52000000,3950000.0,3.4303793126102136,0.521153836131657,2463636.3636363638,0.0,0.0
3457,1,8000000,30900000,2,315,23500000.0,1200000,19500000,7300000,44200000,4000000.0,3.8624995171875605,0.6990950068078052,10300000.0,1.0,0.0
2978,5,3200000,10000000,14,610,2900000.0,3800000,8600000,3500000,15300000,533333.3333333334,3.1249990234378053,0.6535947285232203,666666.6666666666,1.0,0.0
2880,0,7000000,22100000,14,467,10000000.0,6400000,26100000,5800000,42500000,7000000.0,3.1571424061225133,0.5199999877647061,1473333.3333333333,0.0,1.0
4121,3,9100000,19900000,2,711,2200000.0,17900000,24300000,13000000,44400000,2275000.0,2.1868129465040718,0.4481981881036444,6633333.333333333,0.0,0.0
3446,3,6600000,14600000,10,841,15300000.0,12100000,14800000,6000000,42200000,1650000.0,2.2121208769513823,0.34597155578266453,1327272.7272727273,0.0,0.0
914,0,7500000,27300000,20,553,11600000.0,2800000,26200000,6100000,40600000,7500000.0,3.6399995146667314,0.6724137765415326,1300000.0,0.0,0.0
463,0,4400000,14700000,16,638,4000000.0,2700000,14400000,2700000,21100000,4400000.0,3.3409083316117427,0.6966824314368516,864705.8823529412,0.0,0.0
867,0,8900000,23000000,12,741,5600000.0,11200000,27100000,7100000,43900000,8900000.0,2.584269372554003,0.5239179835098409,1769230.7692307692,1.0,1.0
51,4,7300000,25400000,16,502,500000.0,1800000,20500000,10500000,22800000,1460000.0,3.479451578157318,1.1140350388581124,1494117.6470588236,0.0,0.0
627,3,3500000,13300000,4,798,7400000.0,5300000,12100000,3600000,24800000,875000.0,3.7999989142860247,0.5362903009560362,2660000.0,0.0,0.0
2736,0,1200000,2800000,14,892,3200000.0,100000,3300000,1700000,6600000,1200000.0,2.3333313888905094,0.4242423599632788,186666.66666666666,1.0,1.0
32,2,5700000,12000000,6,363,3600000.0,7400000,21700000,4300000,32700000,1900000.0,2.105262788550388,0.36697246584182064,1714285.7142857143,0.0,0.0
1342,2,8300000,27900000,18,840,12600000.0,3500000,19100000,9200000,35200000,2766666.6666666665,3.361445378139111,0.7926136138462041,1468421.0526315789,0.0,1.0
1594,4,1500000,3200000,10,858,1500000.0,0,4700000,1700000,6200000,300000.0,2.133331911112059,0.5161289490114599,290909.0909090909,1.0,1.0
1869,4,9800000,23800000,8,634,12800000.0,9300000,37600000,6100000,59700000,1960000.0,2.4285711807580426,0.3986599598214412,2644444.4444444445,1.0,1.0
2973,2,4900000,18500000,8,492,12900000.0,5000000,10200000,5800000,28100000,1633333.3333333333,3.7755094335695034,0.6583629658945563,2055555.5555555555,0.0,0.0
4103,2,3300000,10700000,8,806,5700000.0,600000,11500000,4900000,17800000,1100000.0,3.2424232598717393,0.6011235617346313,1188888.888888889,1.0,1.0
2947,5,3800000,12000000,2,649,6200000.0,5300000,10300000,4200000,21800000,633333.3333333334,3.157893905817393,0.5504586903459316,4000000.0,0.0,1.0
2914,4,500000,1300000,18,762,1400000.0,0,1600000,300000,3000000,100000.0,2.5999948000104,0.433333188888937,68421.05263157895,1.0,1.0
3451,4,700000,1800000,18,728,400000.0,1300000,2200000,600000,3900000,140000.0,2.5714248979644316,0.46153834319529663,94736.84210526316,0.0,0.0
508,0,5100000,12500000,18,778,3300000.0,1000000,14800000,3200000,19100000,5100000.0,2.4509799115725666,0.6544502275156949,657894.7368421053,1.0,1.0
3883,1,9700000,34300000,20,756,15700000.0,18500000,26800000,14100000,61000000,4850000.0,3.5360821096822566,0.562295072749261,1633333.3333333333,0.0,1.0
3984,0,7500000,15900000,2,535,17500000.0,5700000,23600000,4500000,46800000,7500000.0,2.119999717333371,0.33974358248411146,5300000.0,0.0,0.0
3447,3,1800000,5700000,14,670,5300000.0,3100000,3500000,2700000,11900000,450000.0,3.166664907408385,0.47899155638726415,380000.0,1.0,1.0
1335,3,500000,1700000,4,640,400000.0,700000,1300000,200000,2400000,125000.0,3.3999932000136,0.7083330381945674,340000.0,0.0,1.0
3585,3,9800000,28400000,12,487,8900000.0,15400000,30800000,11100000,55100000,2450000.0,2.897958887963379,0.5154264879232943,2184615.3846153845,0.0,1.0
3512,5,7300000,21000000,14,759,15500000.0,8000000,20300000,10800000,43800000,1216666.6666666667,2.876711934696995,0.47945204384812684,1400000.0,0.0,1.0
1552,0,2900000,7800000,8,367,700000.0,3700000,7700000,3600000,12100000,2900000.0,2.689654244946812,0.6446280458985086,866666.6666666666,0.0,0.0
148,3,4000000,11100000,12,572,9700000.0,100000,12500000,2400000,22300000,1000000.0,2.7749993062501734,0.4977578252126536,853846.1538461539,0.0,0.0
4196,1,7100000,26000000,16,727,4300000.0,9500000,18900000,8900000,32700000,3550000.0,3.6619713152153075,0.7951070093239446,1529411.7647058824,0.0,0.0
180,5,3800000,13900000,12,534,4700000.0,2900000,8200000,2800000,15800000,633333.3333333334,3.6578937742384805,0.8797467797628621,1069230.7692307692,0.0,0.0
1876,1,2300000,6400000,8,578,3600000.0,1800000,7000000,3000000,12400000,1150000.0,2.7826074858228322,0.5161289906347588,711111.1111111111,1.0,1.0
4256,4,4800000,12000000,6,441,8400000.0,1300000,18200000,3200000,27900000,960000.0,2.499999479166775,0.4301075114656806,1714285.7142857143,0.0,0.0
311,3,6400000,24400000,4,483,7800000.0,2400000,19100000,4500000,29300000,1600000.0,3.812499404296968,0.8327644766974581,4880000.0,1.0,0.0
1278,3,9400000,21400000,10,323,5100000.0,15500000,29600000,11300000,50200000,2350000.0,2.2765955024898403,0.42629481222520293,1945454.5454545454,1.0,1.0
531,5,9900000,31800000,18,817,23400000.0,700000,32600000,11500000,56700000,1650000.0,3.2121208876645566,0.5608465509550873,1673684.2105263157,0.0,1.0
3305,5,9200000,18600000,20,497,1000000.0,300000,24200000,10700000,25500000,1533333.3333333333,2.0217389106805532,0.7294117361015006,885714.2857142857,0.0,0.0
2617,2,7600000,16700000,20,692,9900000.0,9600000,25100000,7400000,44600000,2533333.3333333335,2.197368131925246,0.37443945348790464,795238.0952380953,1.0,0.0
1710,4,6300000,15000000,18,750,800000.0,6500000,15400000,7700000,22700000,1260000.0,2.3809520030234914,0.6607929224320298,789473.6842105263,0.0,0.0
2972,2,6300000,18600000,14,872,9900000.0,11900000,16100000,7500000,37900000,2100000.0,2.9523804837491294,0.490765158555009,1240000.0,1.0,0.0
473,3,8800000,28600000,10,775,5200000.0,5000000,32000000,9600000,42200000,2200000.0,3.24999963068186,0.6777251024235758,2600000.0,1.0,1.0
3753,3,6400000,15800000,18,628,6900000.0,2700000,24800000,5300000,34400000,1600000.0,2.468749614257873,0.45930231222958395,831578.947368421,0.0,1.0
3386,4,700000,2200000,6,680,300000.0,200000,2500000,300000,3000000,140000.0,3.1428526530676386,0.7333330888889704,314285.71428571426,0.0,0.0
3024,4,1800000,7200000,20,496,3000000.0,1100000,7200000,2000000,11300000,360000.0,3.9999977777790123,0.6371680852063641,342857.14285714284,1.0,0.0
2854,2,4900000,16000000,12,710,8700000.0,7100000,10000000,5700000,25800000,1633333.3333333333,3.265305456060111,0.6201550147226739,1230769.2307692308,0.0,0.0
3845,1,9000000,34000000,16,842,6300000.0,16900000,22900000,5800000,46100000,4500000.0,3.777777358024738,0.7375270989690434,2000000.0,1.0,1.0
3731,5,200000,700000,18,707,5700000.0,100000,500000,200000,500000,33333.333333333336,3.4999825000874996,1.3999972000056,36842.10526315789,0.0,0.0
70,0,1900000,5000000,12,312,4000000.0,2800000,4900000,2400000,11700000,1900000.0,2.6315775623275988,0.4273503908247529,384615.3846153846,0.0,0.0
3663,3,5500000,20400000,10,546,10600000.0,8200000,13500000,4000000,32300000,1375000.0,3.7090902347108665,0.6315789278148939,1854545.4545454546,1.0,1.0
4086,5,5900000,16400000,12,891,10200000.0,10400000,19600000,4700000,40200000,983333.3333333334,2.7796605458202466,0.4079601888567117,1261538.4615384615,1.0,0.0
3665,4,1900000,4000000,10,388,500000.0,1400000,5600000,900000,7500000,380000.0,2.105262049862079,0.5333332622222317,363636.36363636365,1.0,0.0
1774,2,5500000,12400000,14,842,5700000.0,6800000,15800000,5800000,22500000,1833333.3333333333,2.254545044628174,0.551111086617285,826666.6666666666,0.0,1.0
120,1,9100000,32900000,2,717,2200000.0,2000000,23600000,5900000,27800000,4550000.0,3.6153842180896465,1.183453194839813,10966666.666666666,1.0,1.0
3297,4,3100000,6300000,4,370,8600000.0,4100000,8800000,2800000,21500000,620000.0,2.032257408949223,0.2930232421849655,1260000.0,0.0,0.0
1700,3,7600000,26600000,4,689,5300000.0,600000,24300000,8600000,30200000,1900000.0,3.4999995394737446,0.8807946728213685,5320000.0,1.0,0.0
11,4,2900000,11200000,2,547,8100000.0,4700000,9500000,3100000,22300000,580000.0,3.8620676337697812,0.5022421299442991,3733333.3333333335,0.0,1.0
237,3,900000,3500000,4,770,700000.0,0,2000000,600000,2700000,225000.0,3.8888845679060355,1.2962958161867348,700000.0,0.0,1.0
1184,4,7100000,19800000,18,530,7100000.0,3400000,20900000,7100000,31400000,1420000.0,2.788732001587042,0.6305732283256934,1042105.2631578947,0.0,0.0
2123,2,4700000,17700000,14,675,5800000.0,7200000,13100000,6500000,26100000,1566666.6666666667,3.7659566455411393,0.6781608935570539,1180000.0,0.0,0.0
434,0,6300000,21500000,8,629,600000.0,3400000,22000000,5200000,26000000,6300000.0,3.4126978710003377,0.8269230451183445,2388888.888888889,0.0,1.0
1474,3,400000,1100000,6,711,100000.0,300000,1400000,100000,1800000,100000.0,2.7499931250171876,0.6111107716051268,157142.85714285713,0.0,1.0
3152,3,1400000,3200000,8,753,2200000.0,2000000,3600000,2000000,7800000,350000.0,2.2857126530623906,0.41025635765944135,355555.55555555556,0.0,0.0
87,5,1100000,3800000,18,387,1300000.0,1200000,3800000,1600000,6300000,183333.33333333334,3.454542314052442,0.6031745074326179,200000.0,1.0,1.0
647,5,5400000,21200000,20,734,7300000.0,1800000,11500000,7500000,20600000,900000.0,3.925925198902741,1.0291261636346523,1009523.8095238095,0.0,1.0
2750,0,4100000,11100000,16,785,6800000.0,5300000,8500000,4800000,20600000,4100000.0,2.7073164128496554,0.5388349252992755,652941.1764705882,0.0,1.0
1693,3,300000,700000,20,735,900000.0,200000,900000,400000,2000000,75000.0,2.3333255555814816,0.34999982500008747,33333.333333333336,0.0,0.0
735,2,5300000,11000000,14,393,6800000.0,2400000,20500000,5200000,29700000,1766666.6666666667,2.075471306514848,0.37037035789998796,733333.3333333334,0.0,1.0
3442,5,7400000,24000000,16,854,4300000.0,6700000,20600000,8700000,31600000,1233333.3333333333,3.2432428049671884,0.7594936468514669,1411764.705882353,1.0,1.0
104,4,1600000,4500000,12,633,700000.0,1700000,4100000,1900000,6500000,320000.0,2.8124982421885987,0.692307585798833,346153.8461538461,0.0,0.0
3634,0,300000,500000,18,376,300000.0,0,800000,300000,1100000,300000.0,1.6666611111296297,0.4545450413226897,26315.78947368421,1.0,0.0
460,2,3200000,12500000,10,457,6100000.0,2000000,8200000,4300000,16300000,1066666.6666666667,3.9062487792972567,0.7668711185968639,1136363.6363636365,0.0,0.0
1195,4,9000000,21500000,14,508,16600000.0,17300000,24300000,13100000,58200000,1800000.0,2.3888886234568196,0.36941580121278694,1433333.3333333333,1.0,1.0
3010,4,1100000,3300000,18,417,1400000.0,1000000,4200000,700000,6600000,220000.0,2.999997272729752,0.4999999242424357,173684.2105263158,1.0,0.0
2144,2,6800000,22600000,20,393,2100000.0,2200000,20300000,8200000,24600000,2266666.6666666665,3.3235289230104526,0.918699149646376,1076190.4761904762,0.0,0.0
3563,0,6700000,14900000,16,638,3300000.0,6900000,22300000,8100000,32500000,6700000.0,2.2238802650924976,0.45846152435503,876470.5882352941,0.0,1.0
160,3,4000000,10600000,10,318,1500000.0,5100000,8000000,4900000,14600000,1000000.0,2.649999337500166,0.7260273475323734,963636.3636363636,0.0,1.0
29,5,7000000,24000000,6,336,2300000.0,11900000,27500000,9700000,41700000,1166666.6666666667,3.42857093877558,0.575539554543416,3428571.4285714286,1.0,1.0
1878,4,4800000,14300000,6,795,5900000.0,0,11100000,2600000,17000000,960000.0,2.979166046007074,0.8411764211072693,2042857.142857143,0.0,0.0
1609,5,5500000,21200000,4,582,12100000.0,8300000,17100000,3100000,37500000,916666.6666666666,3.8545447537191357,0.5653333182577782,4240000.0,1.0,0.0
764,0,1000000,3200000,10,854,2600000.0,800000,2900000,1200000,6300000,1000000.0,3.1999968000032,0.5079364273116782,290909.0909090909,0.0,1.0
3923,4,1300000,3900000,16,566,700000.0,200000,3400000,1600000,4300000,260000.0,2.9999976923094676,0.9069765332612714,229411.76470588235,0.0,1.0
2577,5,600000,1300000,14,408,1000000.0,300000,1600000,900000,2900000,100000.0,2.1666630555615742,0.4482757074911353,86666.66666666667,0.0,0.0
1598,2,2300000,9100000,20,610,3700000.0,600000,7800000,3400000,12100000,766666.6666666666,3.9565200189043397,0.7520660535482601,433333.3333333333,1.0,1.0
